Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Control_S1_counts,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-1592230,"Mitochondrial biogenesis",61,131,0.00838131797824696,0.23636385037329685,0.5215704152148765,31,36,0.0024,-1.0,9606,Homo sapiens,"ENSG00000177200;ENSG00000177565;ENSG00000023330;ENSG00000099821;ENSG00000099624;ENSG00000116604;ENSG00000167283;ENSG00000169020;ENSG00000198668;ENSG00000154723;ENSG00000172115;ENSG00000113013;ENSG00000173915;ENSG00000081189;ENSG00000100347;ENSG00000160014;ENSG00000104064;ENSG00000106554;ENSG00000132305;ENSG00000156411;ENSG00000148672;ENSG00000165629;ENSG00000241468;ENSG00000154518;ENSG00000005339;ENSG00000140396;ENSG00000186350;ENSG00000125375;ENSG00000160741;ENSG00000124172;ENSG00000106028;ENSG00000198646;ENSG00000171720;ENSG00000131069;ENSG00000084676;ENSG00000112062;ENSG00000167863;ENSG00000143933;ENSG00000159199;ENSG00000082014;ENSG00000110955;ENSG00000110958;ENSG00000118260;ENSG00000115966;ENSG00000106617;ENSG00000116459;ENSG00000131791;ENSG00000137574;ENSG00000152234;ENSG00000135390;ENSG00000101849;ENSG00000112096;ENSG00000181929;ENSG00000182054;ENSG00000241837;ENSG00000141027","","R-HSA-5688276;R-HSA-8949580;R-HSA-1368140;R-HSA-2466367;R-HSA-8949609;R-HSA-1592249;R-HSA-1592250;R-HSA-1592251;R-HSA-1592252;R-HSA-2466369;R-HSA-2466370;R-HSA-1592240;R-HSA-111912;R-HSA-1592241;R-HSA-1592243;R-HSA-1592244;R-HSA-1592245;R-HSA-1592246;R-HSA-1592247;R-HSA-1592232;R-HSA-5688294;R-HSA-1592233;R-HSA-2466391;R-HSA-1592234;R-HSA-1592235;R-HSA-1592236;R-HSA-1592238;R-HSA-1592239;R-HSA-5688289;R-HSA-2466392;R-HSA-1592231"
R-HSA-6781827,"Transcription-Coupled Nucleotide Excision Repair (TC-NER)",45,83,0.005310300703774792,0.23693030930793055,0.5221781018408199,17,17,0.0011333333333333334,-1.0,9606,Homo sapiens,"ENSG00000136936;ENSG00000110768;ENSG00000168090;ENSG00000012061;ENSG00000049541;ENSG00000111652;ENSG00000020426;ENSG00000106628;ENSG00000021776;ENSG00000134058;ENSG00000073050;ENSG00000139842;ENSG00000062822;ENSG00000115350;ENSG00000163882;ENSG00000141030;ENSG00000163161;ENSG00000121022;ENSG00000187555;ENSG00000100387;ENSG00000169727;ENSG00000120992;ENSG00000099817;ENSG00000148229;ENSG00000187735;ENSG00000167986;ENSG00000084072;ENSG00000100142;ENSG00000047315;ENSG00000035928;ENSG00000117748;ENSG00000132383;ENSG00000198612;ENSG00000138663;ENSG00000150991;ENSG00000158290;ENSG00000166200;ENSG00000170315;ENSG00000122008;ENSG00000168002;ENSG00000102978;ENSG00000221983;ENSG00000005075;ENSG00000134480;ENSG00000143947;ENSG00000105486","","R-HSA-6782211;R-HSA-9684118;R-HSA-6782208;R-HSA-6781824;R-HSA-6781867;R-HSA-6781833;R-HSA-6782069;R-HSA-6782004;R-HSA-6782227;R-HSA-6782131;R-HSA-6782224;R-HSA-6781840;R-HSA-6782141;R-HSA-6782204;R-HSA-6782138;R-HSA-6782234;R-HSA-6781818"
R-HSA-354192,"Integrin signaling",18,39,0.0024952015355086373,0.23733028724800906,0.5224178347520592,24,24,0.0016,1.0,9606,Homo sapiens,"ENSG00000177885;ENSG00000115904;ENSG00000197122;ENSG00000196396;ENSG00000110799;ENSG00000068831;ENSG00000172575;ENSG00000077420;ENSG00000005961;ENSG00000116473;ENSG00000165025;ENSG00000160691;ENSG00000169398;ENSG00000137076;ENSG00000142208;ENSG00000103653;ENSG00000127314","","R-HSA-443910;R-HSA-354149;R-HSA-429415;R-HSA-354087;R-HSA-372705;R-HSA-432096;R-HSA-443905;R-HSA-429441;R-HSA-432110;R-HSA-354060;R-HSA-354124;R-HSA-377644;R-HSA-377641;R-HSA-377640;R-HSA-377643;R-HSA-939265;R-HSA-372693;R-HSA-354165;R-HSA-354097;R-HSA-354066;R-HSA-354077;R-HSA-354173;R-HSA-372697;R-HSA-354073"
R-HSA-9857492,"Protein lipoylation",3,19,0.001215611004478567,0.24000346485564886,0.5270036578886116,3,4,2.666666666666667E-4,-1.0,9606,Homo sapiens,"ENSG00000004779;ENSG00000169599;ENSG00000150768;ENSG00000143727","","R-HSA-6793591;R-HSA-6793590;R-HSA-9858752"
R-HSA-163560,"Triglyceride catabolism",8,42,0.002687140115163148,0.24024384129917756,0.5270036578886116,7,17,0.0011333333333333334,1.0,9606,Homo sapiens,"ENSG00000105355;ENSG00000074416;ENSG00000186298;ENSG00000172531;ENSG00000213639;ENSG00000011198;ENSG00000142875;ENSG00000115159","","R-HSA-163539;R-HSA-188467;R-HSA-163568;R-HSA-8848355;R-HSA-163418;R-HSA-163595;R-HSA-163416"
R-HSA-1566948,"Elastic fibre formation",9,45,0.0028790786948176585,0.24029486742078274,0.5270036578886116,8,17,0.0011333333333333334,1.0,9606,Homo sapiens,"ENSG00000161638;ENSG00000082781;ENSG00000049323;ENSG00000150093;ENSG00000115318;ENSG00000168056;ENSG00000105329;ENSG00000090006;ENSG00000140564","","R-HSA-2395364;R-HSA-2328033;R-HSA-2395328;R-HSA-2328037;R-HSA-2396029;R-HSA-2395320;R-HSA-2129357;R-HSA-2129375"
R-HSA-193807,"Synthesis of bile acids and bile salts via 27-hydroxycholesterol",5,33,0.002111324376199616,0.24179146133970184,0.528495030924216,4,12,8.0E-4,1.0,9606,Homo sapiens,"ENSG00000084676;ENSG00000186350;ENSG00000140396;ENSG00000135929;ENSG00000196139","","R-HSA-193841;R-HSA-191972;R-HSA-192123;R-HSA-193800"
R-HSA-6781823,"Formation of TC-NER Pre-Incision Complex",33,54,0.00345489443378119,0.24192319478919683,0.528495030924216,7,7,4.6666666666666666E-4,-1.0,9606,Homo sapiens,"ENSG00000136936;ENSG00000110768;ENSG00000168090;ENSG00000111652;ENSG00000020426;ENSG00000021776;ENSG00000134058;ENSG00000139842;ENSG00000163882;ENSG00000141030;ENSG00000163161;ENSG00000121022;ENSG00000187555;ENSG00000100387;ENSG00000169727;ENSG00000120992;ENSG00000099817;ENSG00000187735;ENSG00000167986;ENSG00000084072;ENSG00000100142;ENSG00000047315;ENSG00000198612;ENSG00000138663;ENSG00000150991;ENSG00000158290;ENSG00000166200;ENSG00000170315;ENSG00000168002;ENSG00000102978;ENSG00000221983;ENSG00000005075;ENSG00000134480;ENSG00000143947","","R-HSA-6782069;R-HSA-6782004;R-HSA-6781840;R-HSA-6781824;R-HSA-6781867;R-HSA-6781818;R-HSA-6781833"
R-HSA-381771,"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)",8,47,0.0030070377479206652,0.24215324159403875,0.528495030924216,6,8,5.333333333333334E-4,-1.0,9606,Homo sapiens,"ENSG00000114902;ENSG00000168036;ENSG00000166562;ENSG00000078369;ENSG00000140612;ENSG00000118363;ENSG00000129128;ENSG00000197635","","R-HSA-381799;R-HSA-383313;R-HSA-9023633;R-HSA-9023632;R-HSA-400459;R-HSA-9709179"
R-HSA-400508,"Incretin synthesis, secretion, and inactivation",8,51,0.0032629558541266796,0.24215324159403875,0.528495030924216,9,15,0.001,-1.0,9606,Homo sapiens,"ENSG00000114902;ENSG00000168036;ENSG00000166562;ENSG00000078369;ENSG00000140612;ENSG00000118363;ENSG00000129128;ENSG00000197635","","R-HSA-9023627;R-HSA-381799;R-HSA-9023626;R-HSA-383313;R-HSA-400496;R-HSA-9023633;R-HSA-9023632;R-HSA-400459;R-HSA-9709179"
R-HSA-9013149,"RAC1 GTPase cycle",89,191,0.012220089571337172,0.24361629699319856,0.5304060501426704,6,6,4.0E-4,1.0,9606,Homo sapiens,"ENSG00000133789;ENSG00000134516;ENSG00000186716;ENSG00000023892;ENSG00000175220;ENSG00000049245;ENSG00000141968;ENSG00000180370;ENSG00000132970;ENSG00000132694;ENSG00000139641;ENSG00000102606;ENSG00000164691;ENSG00000089820;ENSG00000126777;ENSG00000134909;ENSG00000108262;ENSG00000107099;ENSG00000126217;ENSG00000070831;ENSG00000071205;ENSG00000031003;ENSG00000180448;ENSG00000123143;ENSG00000158517;ENSG00000111348;ENSG00000115904;ENSG00000015285;ENSG00000075785;ENSG00000099331;ENSG00000072274;ENSG00000028116;ENSG00000138443;ENSG00000159842;ENSG00000120802;ENSG00000158195;ENSG00000102119;ENSG00000124126;ENSG00000160145;ENSG00000163219;ENSG00000135090;ENSG00000186517;ENSG00000141522;ENSG00000186635;ENSG00000140750;ENSG00000092531;ENSG00000135905;ENSG00000115935;ENSG00000047365;ENSG00000147251;ENSG00000116701;ENSG00000134215;ENSG00000136238;ENSG00000159314;ENSG00000136754;ENSG00000079482;ENSG00000010322;ENSG00000254999;ENSG00000143776;ENSG00000061676;ENSG00000165168;ENSG00000123329;ENSG00000143815;ENSG00000149357;ENSG00000017797;ENSG00000100365;ENSG00000145675;ENSG00000147459;ENSG00000100485;ENSG00000184922;ENSG00000129675;ENSG00000107863;ENSG00000150054;ENSG00000065243;ENSG00000150093;ENSG00000075884;ENSG00000112851;ENSG00000145819;ENSG00000139436;ENSG00000089639;ENSG00000145703;ENSG00000055163;ENSG00000123338;ENSG00000121879;ENSG00000112290;ENSG00000149269;ENSG00000120063;ENSG00000051523;ENSG00000140575","","R-HSA-9013145;R-HSA-9013144;R-HSA-9013147;R-HSA-9691168;R-HSA-9691174;R-HSA-9013143"
R-HSA-111447,"Activation of BAD and translocation to mitochondria ",9,19,0.001215611004478567,0.24362017018816073,0.5304060501426704,5,5,3.333333333333333E-4,1.0,9606,Homo sapiens,"ENSG00000128245;ENSG00000108953;ENSG00000120910;ENSG00000134308;ENSG00000166913;ENSG00000142208;ENSG00000164924;ENSG00000015475;ENSG00000002330","","R-HSA-139906;R-HSA-139905;R-HSA-198347;R-HSA-139899;R-HSA-139897"
R-HSA-2046105,"Linoleic acid (LA) metabolism",5,32,0.0020473448496481127,0.24399170610018442,0.5305710554469465,6,10,6.666666666666666E-4,1.0,9606,Homo sapiens,"ENSG00000134824;ENSG00000151726;ENSG00000149485;ENSG00000066322;ENSG00000012660","","R-HSA-2046094;R-HSA-2046092;R-HSA-2046083;R-HSA-2046098;R-HSA-2046097;R-HSA-2046096"
R-HSA-3238698,"WNT ligand biogenesis and trafficking",5,28,0.0017914267434420985,0.2444996960150345,0.5310320274224841,4,12,8.0E-4,-1.0,9606,Homo sapiens,"ENSG00000122958;ENSG00000111237;ENSG00000069329;ENSG00000112335;ENSG00000117500","","R-HSA-3247849;R-HSA-3247837;R-HSA-3247836;R-HSA-3247839"
R-HSA-1660514,"Synthesis of PIPs at the Golgi membrane",10,32,0.0020473448496481127,0.24667141261026224,0.5342507383875853,9,11,7.333333333333333E-4,1.0,9606,Homo sapiens,"ENSG00000103043;ENSG00000115020;ENSG00000011405;ENSG00000241973;ENSG00000211456;ENSG00000143393;ENSG00000112367;ENSG00000196455;ENSG00000143761;ENSG00000078142","","R-HSA-1676185;R-HSA-1675961;R-HSA-1676152;R-HSA-1675928;R-HSA-1675883;R-HSA-1675921;R-HSA-1676114;R-HSA-1676133;R-HSA-1676005"
R-HSA-8869496,"TFAP2A acts as a transcriptional repressor during retinoic acid induced cell differentiation",7,9,5.758157389635317E-4,0.2468354509659046,0.5342507383875853,7,7,4.6666666666666666E-4,-1.0,9606,Homo sapiens,"ENSG00000144381;ENSG00000111641;ENSG00000181163;ENSG00000101057","","R-HSA-8869543;R-HSA-8869558;R-HSA-8869542;R-HSA-8869568;R-HSA-8869566;R-HSA-8869549;R-HSA-8869560"
R-HSA-9706369,"Negative regulation of FLT3",10,20,0.0012795905310300703,0.246875062499057,0.5342507383875853,8,12,8.0E-4,1.0,9606,Homo sapiens,"ENSG00000170315;ENSG00000149177;ENSG00000101082;ENSG00000221983;ENSG00000143947;ENSG00000155926;ENSG00000103653;ENSG00000111252;ENSG00000150991;ENSG00000110395","","R-HSA-9706293;R-HSA-9706354;R-HSA-9706323;R-HSA-9706350;R-HSA-9706319;R-HSA-9698408;R-HSA-9706298;R-HSA-9706315"
R-HSA-3065676,"SUMO is conjugated to E1 (UBA2:SAE1)",5,8,5.118362124120282E-4,0.24791092530452605,0.5358460240919515,3,3,2.0E-4,-1.0,9606,Homo sapiens,"ENSG00000142230;ENSG00000116030;ENSG00000126261;ENSG00000188612;ENSG00000184900","","R-HSA-2993784;R-HSA-2993781;R-HSA-2990833"
R-HSA-193697,"p75NTR regulates axonogenesis",3,12,7.677543186180423E-4,0.24877445010162955,0.5359983757016776,6,8,5.333333333333334E-4,1.0,9606,Homo sapiens,"ENSG00000067560;ENSG00000141522;ENSG00000115310","","R-HSA-9012761;R-HSA-193696;R-HSA-194518;R-HSA-193655;R-HSA-193668;R-HSA-193646"
R-HSA-193634,"Axonal growth inhibition (RHOA activation)",3,11,7.037747920665387E-4,0.24877445010162955,0.5359983757016776,4,6,4.0E-4,1.0,9606,Homo sapiens,"ENSG00000067560;ENSG00000141522;ENSG00000115310","","R-HSA-9012761;R-HSA-193696;R-HSA-194518;R-HSA-193655"
R-HSA-198725,"Nuclear Events (kinase and transcription factor activation)",26,80,0.005118362124120281,0.2488777296318269,0.5359983757016776,28,48,0.0032,1.0,9606,Homo sapiens,"ENSG00000177189;ENSG00000115738;ENSG00000068305;ENSG00000116604;ENSG00000104903;ENSG00000113575;ENSG00000117676;ENSG00000112062;ENSG00000140262;ENSG00000118515;ENSG00000081189;ENSG00000105053;ENSG00000084093;ENSG00000079805;ENSG00000108861;ENSG00000104695;ENSG00000100030;ENSG00000100393;ENSG00000105568;ENSG00000118260;ENSG00000115966;ENSG00000139318;ENSG00000137713;ENSG00000111642;ENSG00000170345","","R-HSA-9031624;R-HSA-9613460;R-HSA-9612501;R-HSA-198731;R-HSA-198669;R-HSA-9612509;R-HSA-9613213;R-HSA-199959;R-HSA-199895;R-HSA-203797;R-HSA-198746;R-HSA-9613451;R-HSA-9031575;R-HSA-9620723;R-HSA-9612534;R-HSA-198756;R-HSA-9621054;R-HSA-9619838;R-HSA-111916;R-HSA-199917;R-HSA-9612514;R-HSA-9613219;R-HSA-9031610;R-HSA-9612516;R-HSA-9613476;R-HSA-199929;R-HSA-199935;R-HSA-9620717"
R-HSA-2995410,"Nuclear Envelope (NE) Reassembly",44,88,0.005630198336532309,0.25118199719582807,0.5403123536802344,24,24,0.0016,-1.0,9606,Homo sapiens,"ENSG00000021574;ENSG00000103275;ENSG00000108424;ENSG00000154222;ENSG00000132612;ENSG00000160789;ENSG00000068903;ENSG00000113575;ENSG00000083937;ENSG00000100749;ENSG00000138750;ENSG00000102900;ENSG00000143815;ENSG00000095319;ENSG00000188229;ENSG00000127824;ENSG00000100401;ENSG00000182149;ENSG00000147457;ENSG00000110713;ENSG00000101162;ENSG00000125450;ENSG00000069248;ENSG00000105568;ENSG00000155561;ENSG00000130724;ENSG00000113569;ENSG00000132341;ENSG00000028116;ENSG00000153207;ENSG00000175334;ENSG00000111581;ENSG00000176108;ENSG00000167553;ENSG00000176915;ENSG00000120802;ENSG00000030066;ENSG00000167552;ENSG00000116030;ENSG00000123416;ENSG00000157020;ENSG00000102119;ENSG00000083312","","R-HSA-9667952;R-HSA-9668405;R-HSA-9634169;R-HSA-9624798;R-HSA-3000449;R-HSA-9668415;R-HSA-9667965;R-HSA-9615901;R-HSA-9624893;R-HSA-9668419;R-HSA-2995389;R-HSA-2995388;R-HSA-9624800;R-HSA-9615937;R-HSA-9668389;R-HSA-9618378;R-HSA-9634219;R-HSA-9668395;R-HSA-9615945;R-HSA-9668335;R-HSA-2995376;R-HSA-9668398;R-HSA-9624876;R-HSA-9624845"
R-HSA-9754119,"Drug-mediated inhibition of CDK4/CDK6 activity",1,6,3.8387715930902113E-4,0.2531171866668505,0.5438230333896166,2,2,1.3333333333333334E-4,1.0,9606,Homo sapiens,"ENSG00000112576","","R-HSA-9754129;R-HSA-9754130"
R-HSA-69478,"G2/M DNA replication checkpoint",1,7,4.478566858605246E-4,0.25380976835755437,0.5445079441008688,1,2,1.3333333333333334E-4,-1.0,9606,Homo sapiens,"ENSG00000166483","","R-HSA-170070"
R-HSA-157858,"Gap junction trafficking and regulation",16,57,0.0036468330134357004,0.254043004020305,0.5445079441008688,10,24,0.0016,1.0,9606,Homo sapiens,"ENSG00000101162;ENSG00000075624;ENSG00000197122;ENSG00000106976;ENSG00000175416;ENSG00000167553;ENSG00000122705;ENSG00000167552;ENSG00000123416;ENSG00000153071;ENSG00000188229;ENSG00000127824;ENSG00000184009;ENSG00000079805;ENSG00000141367;ENSG00000161203","","R-HSA-196017;R-HSA-191654;R-HSA-190519;R-HSA-191636;R-HSA-196026;R-HSA-190520;R-HSA-191656;R-HSA-191737;R-HSA-190829;R-HSA-190877"
R-HSA-2142789,"Ubiquinol biosynthesis",5,44,0.0028150991682661546,0.2544970175888025,0.5448301307330689,9,14,9.333333333333333E-4,-1.0,9606,Homo sapiens,"ENSG00000173085;ENSG00000123815;ENSG00000167113;ENSG00000084090;ENSG00000163050","","R-HSA-2162192;R-HSA-9856502;R-HSA-2162193;R-HSA-2162194;R-HSA-2162195;R-HSA-9856510;R-HSA-2162186;R-HSA-2162187;R-HSA-2162188"
R-HSA-9012852,"Signaling by NOTCH3",24,63,0.004030710172744722,0.25504759519064074,0.5453580283337419,32,37,0.0024666666666666665,1.0,9606,Homo sapiens,"ENSG00000100393;ENSG00000198373;ENSG00000162736;ENSG00000197530;ENSG00000115415;ENSG00000137845;ENSG00000005339;ENSG00000080815;ENSG00000150991;ENSG00000065978;ENSG00000114166;ENSG00000138798;ENSG00000171611;ENSG00000170315;ENSG00000013810;ENSG00000168214;ENSG00000117362;ENSG00000100603;ENSG00000221983;ENSG00000143947;ENSG00000185630;ENSG00000185811","","R-HSA-9021451;R-HSA-9021450;R-HSA-9013069;R-HSA-9018573;R-HSA-9021325;R-HSA-9018572;R-HSA-9013568;R-HSA-9017797;R-HSA-9017817;R-HSA-9016861;R-HSA-9021406;R-HSA-9021520;R-HSA-9021523;R-HSA-9016916;R-HSA-9013652;R-HSA-9021334;R-HSA-9021480;R-HSA-9018538;R-HSA-9016751;R-HSA-9018542;R-HSA-9017120;R-HSA-9021412;R-HSA-9013284;R-HSA-9021478;R-HSA-9014141;R-HSA-9013567;R-HSA-9013631;R-HSA-9017855;R-HSA-9014129;R-HSA-9013361;R-HSA-9013488;R-HSA-9017398"
R-HSA-1502540,"Signaling by Activin",3,19,0.001215611004478567,0.256610557603342,0.5480468337385661,4,10,6.666666666666666E-4,1.0,9606,Homo sapiens,"ENSG00000100030;ENSG00000175387;ENSG00000175550","","R-HSA-1549526;R-HSA-173488;R-HSA-1225919;R-HSA-170847"
R-HSA-399954,"Sema3A PAK dependent Axon repulsion",8,19,0.001215611004478567,0.2577580866535759,0.5498430528614925,6,6,4.0E-4,-1.0,9606,Homo sapiens,"ENSG00000172757;ENSG00000180370;ENSG00000149269;ENSG00000010810;ENSG00000136238;ENSG00000182511;ENSG00000096384;ENSG00000080824","","R-HSA-399939;R-HSA-399952;R-HSA-399950;R-HSA-419644;R-HSA-419645;R-HSA-399930"
R-HSA-2586552,"Signaling by Leptin",6,13,8.317338451695458E-4,0.25844317693924057,0.5499558608778312,19,19,0.0012666666666666666,1.0,9606,Homo sapiens,"ENSG00000126561;ENSG00000168610;ENSG00000096968;ENSG00000116678;ENSG00000179295;ENSG00000173757","","R-HSA-452102;R-HSA-2671850;R-HSA-507937;R-HSA-2672302;R-HSA-2671855;R-HSA-2671872;R-HSA-2671873;R-HSA-2730595;R-HSA-2671747;R-HSA-2671876;R-HSA-2730599;R-HSA-2671868;R-HSA-2671742;R-HSA-2671839;R-HSA-2586559;R-HSA-2586555;R-HSA-2671829;R-HSA-2586553;R-HSA-2671862"
R-HSA-8964026,"Chylomicron clearance",2,9,5.758157389635317E-4,0.25869806970056064,0.5499558608778312,2,4,2.666666666666667E-4,1.0,9606,Homo sapiens,"ENSG00000166035;ENSG00000157978","","R-HSA-174706;R-HSA-174657"
R-HSA-9020591,"Interleukin-12 signaling",60,84,0.005374280230326296,0.25873062797151036,0.5499558608778312,52,56,0.0037333333333333333,-1.0,9606,Homo sapiens,"ENSG00000196262;ENSG00000182718;ENSG00000096996;ENSG00000180370;ENSG00000064666;ENSG00000116489;ENSG00000133742;ENSG00000138378;ENSG00000174238;ENSG00000113013;ENSG00000142168;ENSG00000120438;ENSG00000096968;ENSG00000070831;ENSG00000105397;ENSG00000162434;ENSG00000124333;ENSG00000177156;ENSG00000131876;ENSG00000150593;ENSG00000147065;ENSG00000110711;ENSG00000136167;ENSG00000152795;ENSG00000172757;ENSG00000112096;ENSG00000100911;ENSG00000089157;ENSG00000122566;ENSG00000185624;ENSG00000143761;ENSG00000148834;ENSG00000127314;ENSG00000169813","","R-HSA-8950415;R-HSA-9617941;R-HSA-8950533;R-HSA-8950681;R-HSA-447252;R-HSA-8950426;R-HSA-8950684;R-HSA-8950173;R-HSA-8950175;R-HSA-8950292;R-HSA-8950423;R-HSA-8950057;R-HSA-8950314;R-HSA-8950190;R-HSA-8950063;R-HSA-8950181;R-HSA-8950567;R-HSA-8950328;R-HSA-8950456;R-HSA-8950201;R-HSA-8950586;R-HSA-8950718;R-HSA-8950448;R-HSA-8950322;R-HSA-8950581;R-HSA-8950344;R-HSA-8950218;R-HSA-8950347;R-HSA-8950732;R-HSA-8950721;R-HSA-8950213;R-HSA-8950365;R-HSA-9006431;R-HSA-8950623;R-HSA-8950367;R-HSA-8950608;R-HSA-8950480;R-HSA-8981073;R-HSA-8950225;R-HSA-8950354;R-HSA-8950634;R-HSA-8950637;R-HSA-8950113;R-HSA-8981093;R-HSA-8950757;R-HSA-8952807;R-HSA-8950778;R-HSA-8950128;R-HSA-8950771;R-HSA-447226;R-HSA-8950260;R-HSA-8950389"
R-HSA-9832991,"Formation of the posterior neural plate",2,14,8.957133717210493E-4,0.25940417255250087,0.5500840254836721,4,6,4.0E-4,1.0,9606,Homo sapiens,"ENSG00000169554","","R-HSA-9833063;R-HSA-9832845;R-HSA-9833066;R-HSA-9832907"
R-HSA-9823739,"Formation of the anterior neural plate",2,19,0.001215611004478567,0.25940417255250087,0.5500840254836721,3,15,0.001,1.0,9606,Homo sapiens,"ENSG00000169554","","R-HSA-9832845;R-HSA-9833066;R-HSA-9832907"
R-HSA-9037628,"Rhesus blood group biosynthesis",2,4,2.559181062060141E-4,0.2618817601403534,0.5544977745261218,1,2,1.3333333333333334E-4,1.0,9606,Homo sapiens,"ENSG00000187010","","R-HSA-9038658"
R-HSA-8849468,"PTK6 Regulates Proteins Involved in RNA Processing",2,7,4.478566858605246E-4,0.2621037418049896,0.5544977745261218,4,7,4.6666666666666666E-4,-1.0,9606,Homo sapiens,"ENSG00000116560;ENSG00000121774","","R-HSA-8849463;R-HSA-8848993;R-HSA-8848975;R-HSA-8848939"
R-HSA-5696400,"Dual Incision in GG-NER",24,41,0.0026231605886116445,0.26443357207560586,0.5587677600749551,3,3,2.0E-4,-1.0,9606,Homo sapiens,"ENSG00000136936;ENSG00000110768;ENSG00000131778;ENSG00000012061;ENSG00000035928;ENSG00000049541;ENSG00000117748;ENSG00000132383;ENSG00000134574;ENSG00000106628;ENSG00000150991;ENSG00000139842;ENSG00000062822;ENSG00000158290;ENSG00000170315;ENSG00000122008;ENSG00000143799;ENSG00000115350;ENSG00000163161;ENSG00000221983;ENSG00000143947;ENSG00000100387;ENSG00000148229;ENSG00000167986","","R-HSA-5690213;R-HSA-5690990;R-HSA-5690988"
R-HSA-210500,"Glutamate Neurotransmitter Release Cycle",6,32,0.0020473448496481127,0.26521541594686115,0.5597605367160811,5,8,5.333333333333334E-4,1.0,9606,Homo sapiens,"ENSG00000144746;ENSG00000134294;ENSG00000115419;ENSG00000131626;ENSG00000106089;ENSG00000136854","","R-HSA-70609;R-HSA-212642;R-HSA-210404;R-HSA-210426;R-HSA-210430"
R-HSA-71288,"Creatine metabolism",2,25,0.001599488163787588,0.2658276122430885,0.5603933447286731,2,6,4.0E-4,1.0,9606,Homo sapiens,"ENSG00000130005;ENSG00000166165","","R-HSA-71286;R-HSA-200318"
